	year	quarter	origin	ticket_carrier	operating_carrier	passengers
1021600	2008	4	ORD	American Airlines	MQ	1
1021601	2008	4	ORD	British Airways	MQ	1
1021602	2008	4	ORD	British Airways	MQ	1
1021603	2008	4	ORD	Japan Air Lines	MQ	1
1021607	2008	4	ORD	American Airlines	MQ	1
1021612	2008	4	ORD	American Airlines	99	1
1021613	2008	4	ORD	American Airlines	99	1
1021614	2008	4	ORD	American Airlines	99	1
1021615	2008	4	ORD	American Airlines	99	1
1021617	2008	4	ORD	American Airlines	99	1
1021619	2008	4	ORD	American Airlines	99	1
1021620	2008	4	ORD	American Airlines	99	1
1021623	2008	4	ORD	American Airlines	MQ	1
1021625	2008	4	ORD	American Airlines	MQ	1
1021631	2008	4	ORD	American Airlines	MQ	1
1021632	2008	4	ORD	American Airlines	MQ	1
1021634	2008	4	ORD	American Airlines	MQ	1
1021636	2008	4	ORD	American Airlines	99	1
1021638	2008	4	ORD	American Airlines	99	1
1021640	2008	4	ORD	American Airlines	MQ	1
1021642	2008	4	ORD	American Airlines	MQ	1
1021644	2008	4	ORD	American Airlines	MQ	1
1021646	2008	4	ORD	American Airlines	MQ	1
1021648	2008	4	ORD	American Airlines	MQ	3
1021650	2008	4	ORD	American Airlines	MQ	1
1021652	2008	4	ORD	American Airlines	MQ	2
1021654	2008	4	ORD	American Airlines	MQ	2
1021656	2008	4	ORD	American Airlines	MQ	1
1021658	2008	4	ORD	American Airlines	MQ	1
1021660	2008	4	ORD	American Airlines	MQ	1
1021662	2008	4	ORD	American Airlines	MQ	3
1021664	2008	4	ORD	American Airlines	MQ	2
1021666	2008	4	ORD	American Airlines	MQ	22
1021668	2008	4	ORD	American Airlines	MQ	16
1021670	2008	4	ORD	American Airlines	MQ	1
1021672	2008	4	ORD	American Airlines	MQ	1
1021674	2008	4	ORD	American Airlines	MQ	1
1021676	2008	4	ORD	American Airlines	MQ	1
1021678	2008	4	ORD	American Airlines	MQ	1
1021680	2008	4	ORD	American Airlines	MQ	1
1021682	2008	4	ORD	American Airlines	MQ	1
1021684	2008	4	ORD	American Airlines	MQ	2
1021686	2008	4	ORD	American Airlines	MQ	3
1021688	2008	4	ORD	American Airlines	MQ	2
1021690	2008	4	ORD	American Airlines	MQ	6
1021692	2008	4	ORD	American Airlines	MQ	3
1021694	2008	4	ORD	American Airlines	MQ	1
1021696	2008	4	ORD	American Airlines	MQ	1
1021698	2008	4	ORD	American Airlines	MQ	1
1021700	2008	4	ORD	American Airlines	MQ	1
1021702	2008	4	ORD	American Airlines	MQ	1
1021704	2008	4	ORD	American Airlines	MQ	1
1021706	2008	4	ORD	American Airlines	MQ	3
1021708	2008	4	ORD	American Airlines	MQ	1
1021710	2008	4	ORD	American Airlines	MQ	4
1021712	2008	4	ORD	American Airlines	MQ	1
1021714	2008	4	ORD	American Airlines	MQ	1
1021716	2008	4	ORD	American Airlines	MQ	2
1021718	2008	4	ORD	American Airlines	MQ	1
1021720	2008	4	ORD	American Airlines	MQ	2
1021722	2008	4	ORD	American Airlines	MQ	5
1021724	2008	4	ORD	American Airlines	MQ	2
1021726	2008	4	ORD	American Airlines	MQ	1
1021728	2008	4	ORD	American Airlines	MQ	5
1021730	2008	4	ORD	American Airlines	MQ	4
1021732	2008	4	ORD	American Airlines	MQ	1
1021734	2008	4	ORD	American Airlines	MQ	5
1021736	2008	4	ORD	American Airlines	MQ	1
1021738	2008	4	ORD	American Airlines	MQ	4
1021740	2008	4	ORD	American Airlines	MQ	1
1021742	2008	4	ORD	American Airlines	MQ	3
1021744	2008	4	ORD	American Airlines	MQ	1
1021746	2008	4	ORD	American Airlines	MQ	1
1021748	2008	4	ORD	American Airlines	MQ	2
1021750	2008	4	ORD	American Airlines	MQ	4
1021752	2008	4	ORD	American Airlines	MQ	1
1021754	2008	4	ORD	American Airlines	MQ	2
1021756	2008	4	ORD	American Airlines	MQ	1
1021758	2008	4	ORD	American Airlines	MQ	1
1021760	2008	4	ORD	American Airlines	MQ	2
1021762	2008	4	ORD	American Airlines	MQ	3
1021764	2008	4	ORD	American Airlines	MQ	4
1021766	2008	4	ORD	American Airlines	MQ	1
1021768	2008	4	ORD	American Airlines	MQ	3
1021770	2008	4	ORD	American Airlines	MQ	1
1021772	2008	4	ORD	American Airlines	MQ	3
1021774	2008	4	ORD	American Airlines	MQ	3
1021776	2008	4	ORD	American Airlines	MQ	4
1021778	2008	4	ORD	American Airlines	MQ	1
1021780	2008	4	ORD	American Airlines	MQ	1
1021782	2008	4	ORD	American Airlines	MQ	1
1021784	2008	4	ORD	American Airlines	MQ	3
1021786	2008	4	ORD	American Airlines	MQ	1
1021788	2008	4	ORD	American Airlines	MQ	4
1021790	2008	4	ORD	American Airlines	MQ	1
1021792	2008	4	ORD	American Airlines	MQ	1
1021794	2008	4	ORD	American Airlines	MQ	5
1021796	2008	4	ORD	American Airlines	MQ	1
1021798	2008	4	ORD	American Airlines	MQ	1
1021800	2008	4	ORD	American Airlines	MQ	1
1021802	2008	4	ORD	American Airlines	MQ	2
1021804	2008	4	ORD	American Airlines	MQ	1
1021806	2008	4	ORD	American Airlines	MQ	1
1021808	2008	4	ORD	American Airlines	MQ	1
1021810	2008	4	ORD	American Airlines	MQ	1
1021812	2008	4	ORD	American Airlines	MQ	1
1021814	2008	4	ORD	American Airlines	MQ	1
1021816	2008	4	ORD	American Airlines	MQ	1
1021818	2008	4	ORD	American Airlines	MQ	2
1021820	2008	4	ORD	American Airlines	MQ	1
1021822	2008	4	ORD	American Airlines	MQ	1
1021824	2008	4	ORD	American Airlines	MQ	1
1021826	2008	4	ORD	American Airlines	MQ	2
1021828	2008	4	ORD	American Airlines	MQ	1
1021830	2008	4	ORD	American Airlines	MQ	1
1021832	2008	4	ORD	American Airlines	MQ	1
1021834	2008	4	ORD	American Airlines	MQ	1
1021836	2008	4	ORD	American Airlines	MQ	1
1021838	2008	4	ORD	American Airlines	MQ	1
1021840	2008	4	ORD	American Airlines	MQ	2
1021842	2008	4	ORD	American Airlines	MQ	1
1021844	2008	4	ORD	American Airlines	MQ	1
1021846	2008	4	ORD	American Airlines	MQ	1
1021848	2008	4	ORD	American Airlines	MQ	1
1021850	2008	4	ORD	American Airlines	MQ	1
1021852	2008	4	ORD	American Airlines	MQ	1
1021854	2008	4	ORD	American Airlines	MQ	1
1021856	2008	4	ORD	American Airlines	MQ	1
1021858	2008	4	ORD	American Airlines	MQ	1
1021860	2008	4	ORD	US Airways	United Air Lines	1
1021861	2008	4	ORD	American Airlines	MQ	1
1021862	2008	4	ORD	American Airlines	MQ	1
1021863	2008	4	ORD	American Airlines	MQ	1
1021864	2008	4	ORD	American Airlines	MQ	1
1021865	2008	4	ORD	American Airlines	MQ	1
1021866	2008	4	ORD	American Airlines	MQ	1
1021867	2008	4	ORD	American Airlines	MQ	2
1021868	2008	4	ORD	American Airlines	MQ	3
1021869	2008	4	ORD	American Airlines	MQ	1
1021870	2008	4	ORD	American Airlines	MQ	1
1021871	2008	4	ORD	American Airlines	MQ	1
1021872	2008	4	ORD	American Airlines	MQ	1
1021873	2008	4	ORD	American Airlines	MQ	1
1021874	2008	4	ORD	American Airlines	MQ	1
1021875	2008	4	ORD	American Airlines	MQ	1
1021876	2008	4	ORD	American Airlines	MQ	1
1021877	2008	4	ORD	American Airlines	MQ	1
1021878	2008	4	ORD	American Airlines	MQ	1
1021879	2008	4	ORD	American Airlines	MQ	1
1021880	2008	4	ORD	American Airlines	MQ	1
1021881	2008	4	ORD	American Airlines	MQ	1
1021882	2008	4	ORD	American Airlines	MQ	1
1021883	2008	4	ORD	American Airlines	MQ	1
1021885	2008	4	ORD	American Airlines	99	1
1021886	2008	4	ORD	American Airlines	MQ	1
1021888	2008	4	ORD	American Airlines	MQ	1
1021890	2008	4	ORD	American Airlines	MQ	1
1021892	2008	4	ORD	American Airlines	MQ	1
1021894	2008	4	ORD	American Airlines	99	1
1021896	2008	4	ORD	American Airlines	MQ	1
1021898	2008	4	ORD	American Airlines	MQ	2
1021900	2008	4	ORD	American Airlines	MQ	6
1021902	2008	4	ORD	American Airlines	MQ	1
1021904	2008	4	ORD	American Airlines	MQ	1
1021906	2008	4	ORD	American Airlines	MQ	1
1021908	2008	4	ORD	American Airlines	MQ	2
1021910	2008	4	ORD	American Airlines	MQ	3
1021912	2008	4	ORD	American Airlines	MQ	4
1021914	2008	4	ORD	American Airlines	MQ	2
1021916	2008	4	ORD	American Airlines	MQ	1
1021918	2008	4	ORD	American Airlines	MQ	1
1021920	2008	4	ORD	American Airlines	MQ	1
1021922	2008	4	ORD	American Airlines	MQ	1
1021924	2008	4	ORD	American Airlines	MQ	1
1021926	2008	4	ORD	American Airlines	MQ	1
1021928	2008	4	ORD	American Airlines	MQ	2
1021930	2008	4	ORD	American Airlines	MQ	1
1021932	2008	4	ORD	American Airlines	MQ	1
1021934	2008	4	ORD	American Airlines	MQ	2
1021936	2008	4	ORD	American Airlines	MQ	1
1021938	2008	4	ORD	American Airlines	MQ	1
1021940	2008	4	ORD	American Airlines	MQ	1
1021942	2008	4	ORD	American Airlines	MQ	5
1021944	2008	4	ORD	American Airlines	MQ	1
1021946	2008	4	ORD	American Airlines	MQ	2
1021948	2008	4	ORD	American Airlines	MQ	1
1021950	2008	4	ORD	American Airlines	MQ	1
1021952	2008	4	ORD	American Airlines	MQ	1
1021954	2008	4	ORD	American Airlines	MQ	4
1021956	2008	4	ORD	American Airlines	MQ	1
1021958	2008	4	ORD	American Airlines	MQ	2
1021960	2008	4	ORD	American Airlines	MQ	1
1021962	2008	4	ORD	American Airlines	MQ	1
1021964	2008	4	ORD	American Airlines	MQ	1
1021966	2008	4	ORD	American Airlines	MQ	1
1021968	2008	4	ORD	American Airlines	MQ	1
1021970	2008	4	ORD	American Airlines	MQ	1
1021972	2008	4	ORD	American Airlines	MQ	1
1021974	2008	4	ORD	American Airlines	MQ	1
1021976	2008	4	ORD	American Airlines	MQ	1
1021978	2008	4	ORD	American Airlines	MQ	1
1021980	2008	4	ORD	American Airlines	MQ	1
1021982	2008	4	ORD	American Airlines	MQ	1
1021984	2008	4	ORD	American Airlines	MQ	1
1021986	2008	4	ORD	American Airlines	MQ	1
1021987	2008	4	ORD	American Airlines	MQ	1
1021988	2008	4	ORD	American Airlines	MQ	1
1021989	2008	4	ORD	American Airlines	MQ	3
1021990	2008	4	ORD	American Airlines	MQ	1
1021991	2008	4	ORD	American Airlines	MQ	1
1021992	2008	4	ORD	American Airlines	MQ	1
1021993	2008	4	ORD	American Airlines	MQ	1
1021994	2008	4	ORD	American Airlines	MQ	1
1021996	2008	4	ORD	American Airlines	MQ	1
1021997	2008	4	ORD	American Airlines	MQ	1
1021998	2008	4	ORD	American Airlines	MQ	1
1021999	2008	4	ORD	American Airlines	MQ	1
1022000	2008	4	ORD	American Airlines	MQ	1
1022001	2008	4	ORD	American Airlines	MQ	2
1022002	2008	4	ORD	American Airlines	MQ	1
1022003	2008	4	ORD	American Airlines	MQ	2
1022004	2008	4	ORD	American Airlines	MQ	1
1022005	2008	4	ORD	American Airlines	MQ	1
1022006	2008	4	ORD	American Airlines	MQ	1
1022007	2008	4	ORD	American Airlines	MQ	1
1022008	2008	4	ORD	American Airlines	MQ	5
1022009	2008	4	ORD	American Airlines	MQ	1
1022010	2008	4	ORD	American Airlines	MQ	1
1022011	2008	4	ORD	American Airlines	MQ	1
1022012	2008	4	ORD	American Airlines	MQ	1
1022013	2008	4	ORD	American Airlines	MQ	1
1022016	2008	4	ORD	American Airlines	MQ	1
1022018	2008	4	ORD	American Airlines	MQ	7
1022020	2008	4	ORD	American Airlines	MQ	1
1022022	2008	4	ORD	American Airlines	MQ	1
1022024	2008	4	ORD	American Airlines	MQ	1
1022026	2008	4	ORD	American Airlines	MQ	3
1022028	2008	4	ORD	American Airlines	MQ	1
1022030	2008	4	ORD	American Airlines	MQ	1
1022032	2008	4	ORD	American Airlines	MQ	1
1022034	2008	4	ORD	American Airlines	MQ	1
1022036	2008	4	ORD	American Airlines	MQ	1
1022038	2008	4	ORD	American Airlines	MQ	1
1022040	2008	4	ORD	American Airlines	MQ	1
1022042	2008	4	ORD	American Airlines	MQ	12
1022044	2008	4	ORD	American Airlines	MQ	1
1022046	2008	4	ORD	American Airlines	MQ	1
1022048	2008	4	ORD	American Airlines	MQ	1
1022050	2008	4	ORD	American Airlines	MQ	1
1022052	2008	4	ORD	American Airlines	MQ	1
1022054	2008	4	ORD	American Airlines	MQ	1
1022056	2008	4	ORD	American Airlines	MQ	4
1022058	2008	4	ORD	American Airlines	MQ	1
1022060	2008	4	ORD	American Airlines	MQ	3
1022062	2008	4	ORD	American Airlines	MQ	2
1022064	2008	4	ORD	American Airlines	MQ	8
1022066	2008	4	ORD	American Airlines	MQ	1
1022068	2008	4	ORD	American Airlines	MQ	1
1022070	2008	4	ORD	American Airlines	MQ	2
1022072	2008	4	ORD	American Airlines	MQ	9
1022074	2008	4	ORD	American Airlines	MQ	2
1022076	2008	4	ORD	American Airlines	MQ	1
1022078	2008	4	ORD	American Airlines	MQ	1
1022080	2008	4	ORD	American Airlines	MQ	1
1022082	2008	4	ORD	American Airlines	MQ	2
1022084	2008	4	ORD	American Airlines	MQ	1
1022086	2008	4	ORD	American Airlines	MQ	2
1022088	2008	4	ORD	American Airlines	MQ	2
1022090	2008	4	ORD	American Airlines	MQ	2
1022092	2008	4	ORD	American Airlines	MQ	2
1022094	2008	4	ORD	American Airlines	MQ	1
1022096	2008	4	ORD	American Airlines	MQ	1
1022098	2008	4	ORD	American Airlines	MQ	2
1022100	2008	4	ORD	American Airlines	MQ	1
1022102	2008	4	ORD	American Airlines	MQ	1
1022104	2008	4	ORD	American Airlines	MQ	1
1022106	2008	4	ORD	American Airlines	MQ	1
1022108	2008	4	ORD	American Airlines	MQ	1
1022110	2008	4	ORD	American Airlines	MQ	1
1022112	2008	4	ORD	American Airlines	MQ	1
1022114	2008	4	ORD	American Airlines	MQ	1
1022116	2008	4	ORD	American Airlines	MQ	7
1022118	2008	4	ORD	American Airlines	MQ	1
1022120	2008	4	ORD	American Airlines	MQ	1
1022122	2008	4	ORD	American Airlines	American Airlines	1
1022123	2008	4	ORD	American Airlines	MQ	1
1022125	2008	4	ORD	American Airlines	99	1
1022126	2008	4	ORD	American Airlines	MQ	1
1022128	2008	4	ORD	American Airlines	American Airlines	1
1022132	2008	4	ORD	American Airlines	MQ	1
1022134	2008	4	ORD	American Airlines	MQ	1
1022135	2008	4	ORD	American Airlines	MQ	1
1022136	2008	4	ORD	American Airlines	MQ	1
1022137	2008	4	ORD	American Airlines	MQ	1
1022138	2008	4	ORD	American Airlines	MQ	1
1022139	2008	4	ORD	American Airlines	MQ	1
1022140	2008	4	ORD	American Airlines	MQ	2
1022141	2008	4	ORD	American Airlines	MQ	1
1022142	2008	4	ORD	American Airlines	MQ	2
1022143	2008	4	ORD	American Airlines	MQ	2
1022144	2008	4	ORD	American Airlines	MQ	5
1022145	2008	4	ORD	American Airlines	MQ	2
1022146	2008	4	ORD	American Airlines	MQ	1
1022147	2008	4	ORD	American Airlines	MQ	2
1022148	2008	4	ORD	American Airlines	MQ	1
1022149	2008	4	ORD	American Airlines	MQ	1
1022150	2008	4	ORD	American Airlines	MQ	1
1022151	2008	4	ORD	American Airlines	MQ	1
1022152	2008	4	ORD	American Airlines	MQ	3
1022153	2008	4	ORD	American Airlines	MQ	1
1022154	2008	4	ORD	American Airlines	MQ	1
1022155	2008	4	ORD	American Airlines	MQ	1
1022161	2008	4	ORD	American Airlines	MQ	1
1022163	2008	4	ORD	American Airlines	MQ	1
1022165	2008	4	ORD	American Airlines	MQ	1
1022167	2008	4	ORD	American Airlines	MQ	1
1022169	2008	4	ORD	American Airlines	MQ	1
1022171	2008	4	ORD	American Airlines	MQ	1
1022173	2008	4	ORD	American Airlines	MQ	1
1022175	2008	4	ORD	American Airlines	MQ	1
1022177	2008	4	ORD	American Airlines	MQ	1
1022179	2008	4	ORD	American Airlines	MQ	1
1022181	2008	4	ORD	American Airlines	MQ	4
1022183	2008	4	ORD	American Airlines	MQ	1
1022185	2008	4	ORD	American Airlines	MQ	3
1022187	2008	4	ORD	American Airlines	MQ	1
1022189	2008	4	ORD	American Airlines	MQ	2
1022191	2008	4	ORD	American Airlines	MQ	1
1022193	2008	4	ORD	American Airlines	MQ	2
1022195	2008	4	ORD	American Airlines	MQ	4
1022197	2008	4	ORD	American Airlines	MQ	2
1022199	2008	4	ORD	American Airlines	MQ	11
1022201	2008	4	ORD	American Airlines	MQ	1
1022203	2008	4	ORD	American Airlines	MQ	3
1022205	2008	4	ORD	American Airlines	MQ	5
1022207	2008	4	ORD	American Airlines	MQ	7
1022209	2008	4	ORD	American Airlines	MQ	1
1022211	2008	4	ORD	American Airlines	MQ	1
1022213	2008	4	ORD	American Airlines	MQ	3
1022215	2008	4	ORD	American Airlines	MQ	3
1022217	2008	4	ORD	American Airlines	MQ	1
1022219	2008	4	ORD	American Airlines	MQ	2
1022221	2008	4	ORD	American Airlines	MQ	1
1022223	2008	4	ORD	American Airlines	MQ	1
1022225	2008	4	ORD	American Airlines	MQ	1
1022227	2008	4	ORD	American Airlines	MQ	1
1022229	2008	4	ORD	American Airlines	MQ	1
1022231	2008	4	ORD	American Airlines	MQ	1
1022233	2008	4	ORD	American Airlines	MQ	8
1022235	2008	4	ORD	American Airlines	MQ	1
1022237	2008	4	ORD	American Airlines	MQ	1
1022239	2008	4	ORD	American Airlines	American Airlines	1
1022241	2008	4	ORD	American Airlines	MQ	1
1022243	2008	4	ORD	American Airlines	American Airlines	1
1022244	2008	4	ORD	American Airlines	MQ	1
1022246	2008	4	ORD	American Airlines	American Airlines	1
1022247	2008	4	ORD	American Airlines	MQ	1
1022248	2008	4	ORD	American Airlines	MQ	1
1022249	2008	4	ORD	American Airlines	MQ	1
1022250	2008	4	ORD	American Airlines	MQ	1
1022251	2008	4	ORD	American Airlines	MQ	1
1022252	2008	4	ORD	American Airlines	MQ	1
1022253	2008	4	ORD	American Airlines	MQ	1
1022254	2008	4	ORD	American Airlines	MQ	3
1022255	2008	4	ORD	American Airlines	MQ	1
1022256	2008	4	ORD	American Airlines	MQ	2
1022257	2008	4	ORD	American Airlines	MQ	1
1022258	2008	4	ORD	American Airlines	MQ	1
1022259	2008	4	ORD	American Airlines	MQ	1
1022260	2008	4	ORD	American Airlines	MQ	1
1022261	2008	4	ORD	American Airlines	MQ	2
1022262	2008	4	ORD	American Airlines	MQ	2
1022263	2008	4	ORD	American Airlines	MQ	2
1022264	2008	4	ORD	American Airlines	MQ	1
1022265	2008	4	ORD	American Airlines	MQ	1
1022266	2008	4	ORD	American Airlines	MQ	1
1022267	2008	4	ORD	American Airlines	MQ	1
1022268	2008	4	ORD	American Airlines	MQ	1
1022269	2008	4	ORD	American Airlines	MQ	4
1022270	2008	4	ORD	American Airlines	MQ	3
1022271	2008	4	ORD	American Airlines	MQ	1
1022272	2008	4	ORD	American Airlines	MQ	1
1022273	2008	4	ORD	American Airlines	MQ	1
1022274	2008	4	ORD	American Airlines	MQ	1
1022275	2008	4	ORD	American Airlines	MQ	1
1022276	2008	4	ORD	American Airlines	MQ	1
1022277	2008	4	ORD	American Airlines	MQ	1
1022278	2008	4	ORD	American Airlines	MQ	1
1022279	2008	4	ORD	American Airlines	MQ	3
1022280	2008	4	ORD	American Airlines	MQ	1
1022281	2008	4	ORD	American Airlines	MQ	1
1022282	2008	4	ORD	American Airlines	MQ	1
1022283	2008	4	ORD	American Airlines	MQ	1
1022284	2008	4	ORD	American Airlines	MQ	1
1022285	2008	4	ORD	American Airlines	MQ	1
1022286	2008	4	ORD	American Airlines	MQ	1
1022287	2008	4	ORD	American Airlines	MQ	1
1022288	2008	4	ORD	American Airlines	MQ	1
1022289	2008	4	ORD	American Airlines	99	1
1022290	2008	4	ORD	American Airlines	99	1
1022292	2008	4	ORD	American Airlines	99	1
1022294	2008	4	ORD	American Airlines	99	1
1022296	2008	4	ORD	American Airlines	99	1
1022298	2008	4	ORD	American Airlines	99	1
1022300	2008	4	ORD	American Airlines	99	1
1022302	2008	4	ORD	American Airlines	99	1
1022304	2008	4	ORD	American Airlines	99	1
1022306	2008	4	ORD	United Air Lines	AX	1
1022308	2008	4	ORD	United Air Lines	AX	1
1022310	2008	4	ORD	American Airlines	MQ	1
1022312	2008	4	ORD	American Airlines	MQ	1
1022314	2008	4	ORD	American Airlines	MQ	1
1022316	2008	4	ORD	American Airlines	MQ	1
1022318	2008	4	ORD	American Airlines	MQ	1
1022320	2008	4	ORD	American Airlines	MQ	1
1022322	2008	4	ORD	American Airlines	MQ	2
1022324	2008	4	ORD	American Airlines	MQ	1
1022326	2008	4	ORD	American Airlines	MQ	1
1022328	2008	4	ORD	American Airlines	MQ	4
1022330	2008	4	ORD	American Airlines	MQ	1
1022332	2008	4	ORD	American Airlines	MQ	1
1022334	2008	4	ORD	American Airlines	MQ	1
1022336	2008	4	ORD	American Airlines	MQ	1
1022338	2008	4	ORD	American Airlines	MQ	1
1022340	2008	4	ORD	American Airlines	MQ	2
1022342	2008	4	ORD	American Airlines	MQ	1
1022344	2008	4	ORD	American Airlines	MQ	1
1022346	2008	4	ORD	American Airlines	MQ	1
1022348	2008	4	ORD	American Airlines	MQ	1
1022350	2008	4	ORD	American Airlines	MQ	2
1022352	2008	4	ORD	American Airlines	MQ	1
1022354	2008	4	ORD	American Airlines	MQ	1
1022356	2008	4	ORD	American Airlines	MQ	1
1022358	2008	4	ORD	American Airlines	MQ	6
1022360	2008	4	ORD	American Airlines	MQ	1
1022362	2008	4	ORD	American Airlines	MQ	1
1022364	2008	4	ORD	American Airlines	MQ	1
1022366	2008	4	ORD	American Airlines	MQ	2
1022368	2008	4	ORD	American Airlines	MQ	1
1022370	2008	4	ORD	American Airlines	MQ	4
1022372	2008	4	ORD	American Airlines	MQ	1
1022374	2008	4	ORD	American Airlines	MQ	1
1022376	2008	4	ORD	American Airlines	MQ	3
1022378	2008	4	ORD	American Airlines	MQ	14
1022380	2008	4	ORD	American Airlines	MQ	1
1022382	2008	4	ORD	American Airlines	MQ	1
1022384	2008	4	ORD	American Airlines	MQ	1
1022386	2008	4	ORD	American Airlines	MQ	1
1022388	2008	4	ORD	American Airlines	MQ	3
1022390	2008	4	ORD	American Airlines	MQ	2
1022392	2008	4	ORD	American Airlines	MQ	1
1022394	2008	4	ORD	American Airlines	MQ	1
1022396	2008	4	ORD	American Airlines	MQ	1
1022398	2008	4	ORD	American Airlines	MQ	2
1022400	2008	4	ORD	American Airlines	MQ	1
1022402	2008	4	ORD	American Airlines	MQ	1
1022404	2008	4	ORD	American Airlines	MQ	1
1022406	2008	4	ORD	American Airlines	MQ	1
1022408	2008	4	ORD	American Airlines	MQ	2
1022410	2008	4	ORD	American Airlines	MQ	1
1022412	2008	4	ORD	American Airlines	MQ	1
1022414	2008	4	ORD	American Airlines	MQ	1
1022416	2008	4	ORD	American Airlines	MQ	1
1022418	2008	4	ORD	American Airlines	MQ	2
1022420	2008	4	ORD	American Airlines	MQ	1
1022422	2008	4	ORD	American Airlines	MQ	1
1022424	2008	4	ORD	American Airlines	MQ	2
1022426	2008	4	ORD	American Airlines	MQ	1
1022428	2008	4	ORD	American Airlines	MQ	1
1022430	2008	4	ORD	American Airlines	MQ	1
1022432	2008	4	ORD	American Airlines	MQ	7
1022434	2008	4	ORD	American Airlines	MQ	1
1022436	2008	4	ORD	American Airlines	MQ	1
1022438	2008	4	ORD	American Airlines	MQ	1
1022440	2008	4	ORD	American Airlines	MQ	4
1022442	2008	4	ORD	American Airlines	MQ	2
1022444	2008	4	ORD	American Airlines	MQ	1
1022446	2008	4	ORD	American Airlines	MQ	1
1022448	2008	4	ORD	American Airlines	MQ	1
1022450	2008	4	ORD	American Airlines	MQ	1
1022452	2008	4	ORD	American Airlines	MQ	1
1022454	2008	4	ORD	American Airlines	MQ	1
1022456	2008	4	ORD	American Airlines	MQ	1
1022458	2008	4	ORD	American Airlines	MQ	1
1022460	2008	4	ORD	American Airlines	MQ	2
1022462	2008	4	ORD	American Airlines	MQ	4
1022464	2008	4	ORD	American Airlines	MQ	3
1022466	2008	4	ORD	American Airlines	MQ	1
1022468	2008	4	ORD	American Airlines	MQ	1
1022470	2008	4	ORD	American Airlines	MQ	1
1022472	2008	4	ORD	American Airlines	MQ	1
1022474	2008	4	ORD	American Airlines	MQ	1
1022476	2008	4	ORD	American Airlines	MQ	1
1022478	2008	4	ORD	American Airlines	MQ	1
1022480	2008	4	ORD	American Airlines	MQ	1
1022482	2008	4	ORD	American Airlines	MQ	1
1022484	2008	4	ORD	American Airlines	American Airlines	1
1022486	2008	4	ORD	American Airlines	MQ	1
1022488	2008	4	ORD	American Airlines	MQ	1
1022490	2008	4	ORD	American Airlines	MQ	1
1022492	2008	4	ORD	American Airlines	MQ	1
1022494	2008	4	ORD	American Airlines	MQ	1
1022495	2008	4	ORD	American Airlines	MQ	1
1022496	2008	4	ORD	American Airlines	MQ	2
1022497	2008	4	ORD	American Airlines	MQ	1
1022498	2008	4	ORD	American Airlines	MQ	1
1022499	2008	4	ORD	American Airlines	MQ	4
1022500	2008	4	ORD	American Airlines	MQ	3
